https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USD
1656720000000.0,2022-07-02 00:00:00,BNB/USD,216.592,219.471,213.512,217.95,143929.65391764167,31369468.07135
1656633600000.0,2022-07-01 00:00:00,BNB/USD,219.539,226.477,213.182,216.592,119513.83312643126,25885740.14452
1656547200000.0,2022-06-30 00:00:00,BNB/USD,219.447,220.02,205.468,219.539,143576.58668241178,31520660.26367
1656460800000.0,2022-06-29 00:00:00,BNB/USD,226.573,229.355,215.116,219.447,144248.99440211075,31655009.07456
1656374400000.0,2022-06-28 00:00:00,BNB/USD,233.451,242.356,225.47,226.573,226631.8566081572,51348659.64728
1656288000000.0,2022-06-27 00:00:00,BNB/USD,233.709,240.756,229.994,233.483,136566.1073762972,31885864.44854
1656201600000.0,2022-06-26 00:00:00,BNB/USD,239.469,245.205,233.063,233.713,111449.63076816438,26047227.55572
1656115200000.0,2022-06-25 00:00:00,BNB/USD,239.977,241.861,229.491,239.476,105945.78802761028,25371473.5337
1656028800000.0,2022-06-24 00:00:00,BNB/USD,228.662,243.093,228.105,239.977,129031.76886734978,30964656.79748
1655942400000.0,2022-06-23 00:00:00,BNB/USD,214.081,230.266,213.742,228.624,118552.95254496466,27104050.22264
1655856000000.0,2022-06-22 00:00:00,BNB/USD,219.903,220.739,210.941,214.081,140579.33937206012,30095365.55211
1655769600000.0,2022-06-21 00:00:00,BNB/USD,216.217,228.051,212.888,219.903,98762.50617767834,21718171.39599
1655683200000.0,2022-06-20 00:00:00,BNB/USD,214.747,219.279,204.407,216.227,138020.4637075851,29843750.8061
1655596800000.0,2022-06-19 00:00:00,BNB/USD,196.605,216.555,189.433,214.747,143693.18880855144,30857681.21707
1655510400000.0,2022-06-18 00:00:00,BNB/USD,215.441,218.735,183.028,196.605,212494.05735276313,41777394.14584
1655424000000.0,2022-06-17 00:00:00,BNB/USD,210.068,221.723,207.572,215.441,114445.58415505869,24656271.09595
1655337600000.0,2022-06-16 00:00:00,BNB/USD,233.279,236.973,207.46,210.069,179890.29376904733,37789374.12177
1655251200000.0,2022-06-15 00:00:00,BNB/USD,222.775,234.289,198.118,233.279,189207.16005169775,44138057.0897
1655164800000.0,2022-06-14 00:00:00,BNB/USD,222.655,230.819,203.72,222.775,177577.02344105038,39559721.39708
1655078400000.0,2022-06-13 00:00:00,BNB/USD,254.402,257.535,212.993,222.655,223628.6546790775,49792038.10757
1654992000000.0,2022-06-12 00:00:00,BNB/USD,269.537,271.608,250.454,254.402,117628.57752356507,29924945.37915
1654905600000.0,2022-06-11 00:00:00,BNB/USD,285.933,290.221,264.857,269.537,101220.53353869784,27282678.94842
1654819200000.0,2022-06-10 00:00:00,BNB/USD,289.457,298.543,282.678,285.933,118437.19376591718,33865102.12507
1654732800000.0,2022-06-09 00:00:00,BNB/USD,288.21,293.202,286.06,289.457,62403.52780765364,18063137.94862
1654646400000.0,2022-06-08 00:00:00,BNB/USD,290.115,294.413,283.796,288.21,67790.14446844316,19537797.53725
1654560000000.0,2022-06-07 00:00:00,BNB/USD,294.695,295.865,273.197,290.115,187701.22248846147,54454940.16224
1654473600000.0,2022-06-06 00:00:00,BNB/USD,298.756,312.142,287.185,294.695,157247.97786477546,46340192.83686
1654387200000.0,2022-06-05 00:00:00,BNB/USD,301.06,302.244,294.457,298.756,77400.39545625863,23123832.54493
