https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USD
1667732400000.0,2022-11-06 11:00:00,BNB/USD,353.2,353.675,350.4,351.275,1601.3286193153513,562506.71075
1667728800000.0,2022-11-06 10:00:00,BNB/USD,352.2,353.325,352.2,353.2,1915.9938590033973,676729.031
1667725200000.0,2022-11-06 09:00:00,BNB/USD,351.825,354.0,351.1,352.2,1494.6609156729132,526419.5745
1667721600000.0,2022-11-06 08:00:00,BNB/USD,351.975,352.975,349.625,351.825,3079.912600724792,1083590.25075
1667718000000.0,2022-11-06 07:00:00,BNB/USD,349.35,352.6,349.1,351.975,1055.0249520562538,371342.4075
1667714400000.0,2022-11-06 06:00:00,BNB/USD,348.425,352.025,348.425,349.35,3544.4561456991555,1238255.7545
1667710800000.0,2022-11-06 05:00:00,BNB/USD,352.05,352.325,347.825,348.425,2361.3908610174353,822767.61075
1667707200000.0,2022-11-06 04:00:00,BNB/USD,349.675,353.8,349.4,352.05,2779.202973299247,978418.40675
1667703600000.0,2022-11-06 03:00:00,BNB/USD,348.025,350.675,348.025,349.675,1289.7714163151497,451000.82
1667700000000.0,2022-11-06 02:00:00,BNB/USD,347.35,348.95,347.2,348.025,3922.7725472308025,1365222.91575
1667696400000.0,2022-11-06 01:00:00,BNB/USD,348.7,350.4,346.85,347.35,3248.764991363178,1128458.51975
1667692800000.0,2022-11-06 00:00:00,BNB/USD,349.225,350.65,347.625,348.7,3505.2913751075425,1222295.1025
1667689200000.0,2022-11-05 23:00:00,BNB/USD,349.825,350.3,346.175,349.225,3286.429027131505,1147703.177
1667685600000.0,2022-11-05 22:00:00,BNB/USD,350.825,351.75,349.3,349.825,2630.51883941971,920221.253
1667682000000.0,2022-11-05 21:00:00,BNB/USD,350.325,351.45,349.775,350.825,1883.339486211074,660722.57525
1667678400000.0,2022-11-05 20:00:00,BNB/USD,349.95,350.625,348.8,350.325,1269.7823271248128,444836.49375
1667674800000.0,2022-11-05 19:00:00,BNB/USD,349.2,349.975,348.425,349.95,1019.8002257465351,356879.089
1667671200000.0,2022-11-05 18:00:00,BNB/USD,351.625,352.075,348.725,349.2,3166.0687249427265,1105591.19875
1667667600000.0,2022-11-05 17:00:00,BNB/USD,352.25,352.275,349.975,351.625,1192.2013778883754,419207.8095
1667664000000.0,2022-11-05 16:00:00,BNB/USD,351.2,352.25,350.5,352.25,960.710256210078,338410.18775
1667660400000.0,2022-11-05 15:00:00,BNB/USD,349.975,352.25,349.5,351.2,2445.0062863041003,858686.20775
1667656800000.0,2022-11-05 14:00:00,BNB/USD,351.275,352.6,347.85,349.975,3653.07674333881,1278485.53325
1667653200000.0,2022-11-05 13:00:00,BNB/USD,353.35,354.1,351.275,351.275,1843.231291011316,647481.07175
1667649600000.0,2022-11-05 12:00:00,BNB/USD,355.85,356.15,352.95,353.35,2742.7671982453653,969156.7895
1667646000000.0,2022-11-05 11:00:00,BNB/USD,356.775,357.875,355.3,355.85,1615.24682520725,574785.58275
1667642400000.0,2022-11-05 10:00:00,BNB/USD,353.625,356.925,353.6,356.775,2273.433154649289,811104.11375
1667638800000.0,2022-11-05 09:00:00,BNB/USD,355.7,357.075,352.95,353.625,2738.6709522799574,968462.5155
1667635200000.0,2022-11-05 08:00:00,BNB/USD,360.425,360.5,355.35,355.7,3407.6090371099244,1212086.5345
1667631600000.0,2022-11-05 07:00:00,BNB/USD,358.0,360.575,357.375,360.425,1930.4892557397516,695796.59
1667628000000.0,2022-11-05 06:00:00,BNB/USD,360.275,361.225,358.0,358.0,2793.216301452514,999971.43592
1667624400000.0,2022-11-05 05:00:00,BNB/USD,356.375,360.279,356.225,360.275,3762.636717923808,1355583.94355
1667620800000.0,2022-11-05 04:00:00,BNB/USD,356.1,356.975,355.25,356.375,5395.8059291476675,1922930.338
1667617200000.0,2022-11-05 03:00:00,BNB/USD,356.65,358.3,354.825,356.1,6172.315904240381,2197961.6935
1667613600000.0,2022-11-05 02:00:00,BNB/USD,354.175,356.725,353.675,356.65,5726.496432777233,2042354.95275
1667610000000.0,2022-11-05 01:00:00,BNB/USD,356.125,356.95,353.6,354.175,6158.82445824804,2181301.6525
1667606400000.0,2022-11-05 00:00:00,BNB/USD,354.65,356.325,352.25,356.125,3996.982869076869,1423425.52425
1667602800000.0,2022-11-04 23:00:00,BNB/USD,352.225,354.65,352.1,354.65,1322.4144254899197,468994.276
1667599200000.0,2022-11-04 22:00:00,BNB/USD,353.55,353.55,351.75,352.225,1714.4152239335651,603859.90225
1667595600000.0,2022-11-04 21:00:00,BNB/USD,354.625,354.675,351.95,353.55,1359.3579755338708,480601.01225
1667592000000.0,2022-11-04 20:00:00,BNB/USD,354.725,355.075,352.7,354.625,3164.7794649277407,1122309.91775
1667588400000.0,2022-11-04 19:00:00,BNB/USD,352.4,354.725,351.85,354.725,3690.717387412784,1309189.72525
1667584800000.0,2022-11-04 18:00:00,BNB/USD,351.1,354.05,350.0,352.4,4037.3476745175935,1422761.3205
1667581200000.0,2022-11-04 17:00:00,BNB/USD,352.775,354.0,351.05,351.1,4119.552745656508,1446374.969
1667577600000.0,2022-11-04 16:00:00,BNB/USD,349.225,354.025,348.35,352.775,6105.427345333429,2153842.13175
1667574000000.0,2022-11-04 15:00:00,BNB/USD,357.0,357.625,349.225,349.225,14701.695192927195,5134199.50375
1667570400000.0,2022-11-04 14:00:00,BNB/USD,352.075,359.1,351.225,357.0,8202.484825630252,2928287.08275
1667566800000.0,2022-11-04 13:00:00,BNB/USD,353.675,354.8,350.25,352.075,6957.595053610737,2449595.2785
1667563200000.0,2022-11-04 12:00:00,BNB/USD,345.45,353.75,343.0,353.675,8563.216177281403,3028595.4815
1667559600000.0,2022-11-04 11:00:00,BNB/USD,349.975,349.975,344.65,345.45,3596.969830655666,1242573.228
1667556000000.0,2022-11-04 10:00:00,BNB/USD,352.3,352.55,347.875,349.975,4542.7755325380385,1589857.867
1667552400000.0,2022-11-04 09:00:00,BNB/USD,349.3,354.55,349.3,352.3,8874.063212943514,3126332.46992
1667548800000.0,2022-11-04 08:00:00,BNB/USD,344.125,351.2,344.125,349.3,14722.686886945317,5142634.52961
1667545200000.0,2022-11-04 07:00:00,BNB/USD,346.475,347.175,344.075,344.125,3195.2312974936435,1099558.97025
1667541600000.0,2022-11-04 06:00:00,BNB/USD,343.65,347.1,343.0,346.475,5067.142729865069,1755638.27733
1667538000000.0,2022-11-04 05:00:00,BNB/USD,340.425,344.375,340.075,343.65,6766.9465735777685,2325461.19001
1667534400000.0,2022-11-04 04:00:00,BNB/USD,340.525,343.925,338.6,340.425,7548.15762946317,2569581.56101
