https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume USD
1701043200,2023-11-27 00:00:00,USDT/USD,1.00041,1.00045,0.99992,0.99994,10240194.17961,10239579.767959224
1700956800,2023-11-26 00:00:00,USDT/USD,1.00052,1.00086,1.00025,1.00041,1125770.54300,1126232.10892263
1700870400,2023-11-25 00:00:00,USDT/USD,1.00072,1.00109,1.00038,1.00054,976307.41957,976834.6255765678
1700784000,2023-11-24 00:00:00,USDT/USD,1.00017,1.00096,1.00007,1.00072,18131534.03535,18144588.739855453
1700697600,2023-11-23 00:00:00,USDT/USD,1.00028,1.00069,1.00001,1.00012,6124940.28445,6125675.277284133
1700611200,2023-11-22 00:00:00,USDT/USD,1.00040,1.00056,0.99991,1.00037,9303192.22768,9306634.408804242
1700524800,2023-11-21 00:00:00,USDT/USD,1.00076,1.00120,1.00015,1.00040,12633026.78214,12638079.992852855
1700438400,2023-11-20 00:00:00,USDT/USD,1.00062,1.00096,1.00000,1.00073,13110327.24342,13119897.782307694
1700352000,2023-11-19 00:00:00,USDT/USD,1.00057,1.00100,1.00033,1.00058,3226470.46910,3228341.821972078
1700265600,2023-11-18 00:00:00,USDT/USD,1.00035,1.00071,1.00023,1.00057,429409.96398,429654.7276594686
1700179200,2023-11-17 00:00:00,USDT/USD,1.00006,1.00060,0.99980,1.00035,8099581.08615,8102415.939530153
1700092800,2023-11-16 00:00:00,USDT/USD,1.00058,1.00079,0.99991,1.00003,18937739.74736,18938307.87955242
1700006400,2023-11-15 00:00:00,USDT/USD,1.00024,1.00093,1.00000,1.00068,8783122.56921,8789095.092557063
1699920000,2023-11-14 00:00:00,USDT/USD,1.00019,1.00064,0.99959,1.00021,15749451.35371,15752758.738494279
1699833600,2023-11-13 00:00:00,USDT/USD,1.00058,1.00083,1.00002,1.00019,12650119.01677,12652522.539383184
1699747200,2023-11-12 00:00:00,USDT/USD,1.00015,1.00150,1.00012,1.00062,2774913.18125,2776633.627422375
1699660800,2023-11-11 00:00:00,USDT/USD,1.00043,1.00080,1.00015,1.00015,1323582.79900,1323781.3364198504
1699574400,2023-11-10 00:00:00,USDT/USD,1.00016,1.00063,0.99975,1.00054,9064224.39406,9069119.075232793
1699488000,2023-11-09 00:00:00,USDT/USD,1.00032,1.00067,1.00007,1.00016,21239659.25233,21243057.597810373
1699401600,2023-11-08 00:00:00,USDT/USD,1.00038,1.00076,0.99999,1.00072,11629786.56042,11638160.006743504
1699315200,2023-11-07 00:00:00,USDT/USD,1.00032,1.00100,1.00000,1.00033,9723534.61907,9726743.385494292
1699228800,2023-11-06 00:00:00,USDT/USD,1.00069,1.00093,1.00005,1.00034,19549598.19012,19556245.053504642
1699142400,2023-11-05 00:00:00,USDT/USD,1.00056,1.00119,1.00053,1.00069,11278029.23497,11285811.07514213
1699056000,2023-11-04 00:00:00,USDT/USD,1.00037,1.00090,1.00031,1.00064,3307895.07605,3310012.128898672
1698969600,2023-11-03 00:00:00,USDT/USD,1.00023,1.00060,1.00001,1.00048,7516255.04344,7519862.845860852
1698883200,2023-11-02 00:00:00,USDT/USD,1.00043,1.00094,1.00005,1.00024,9020548.05507,9022712.986603217
1698796800,2023-11-01 00:00:00,USDT/USD,1.00045,1.00061,1.00000,1.00043,18853809.00742,18861916.145293187
1698710400,2023-10-31 00:00:00,USDT/USD,1.00046,1.00092,1.00014,1.00036,14209141.98078,14214257.27189308
1698624000,2023-10-30 00:00:00,USDT/USD,1.00037,1.00086,0.99971,1.00036,7495763.97046,7498462.445489366
1698537600,2023-10-29 00:00:00,USDT/USD,1.00020,1.00188,1.00005,1.00037,1016895.94310,1017272.1945989471
1698451200,2023-10-28 00:00:00,USDT/USD,1.00025,1.00026,1.00001,1.00015,288379.60851,288422.86545127654
1698364800,2023-10-27 00:00:00,USDT/USD,1.00015,1.00026,0.99985,1.00018,9611253.29932,9612983.324913878
1698278400,2023-10-26 00:00:00,USDT/USD,1.00030,1.00038,0.99991,1.00015,10244761.79336,10246298.507629005
1698192000,2023-10-25 00:00:00,USDT/USD,1.00006,1.00064,0.99980,1.00031,6313903.50384,6315860.813926191
1698105600,2023-10-24 00:00:00,USDT/USD,1.00039,1.00054,0.99971,1.00005,16129976.76776,16130783.266598389
1698019200,2023-10-23 00:00:00,USDT/USD,1.00026,1.00095,0.99989,1.00039,9693885.62425,9697666.239643456
1697932800,2023-10-22 00:00:00,USDT/USD,1.00035,1.00076,1.00012,1.00028,811453.72436,811680.9314028209
1697846400,2023-10-21 00:00:00,USDT/USD,1.00045,1.00058,1.00021,1.00036,2049039.45626,2049777.1104642532
1697760000,2023-10-20 00:00:00,USDT/USD,1.00043,1.00090,0.99788,1.00045,7265969.30631,7269238.99249784
1697673600,2023-10-19 00:00:00,USDT/USD,1.00016,1.00050,0.99988,1.00039,8044832.99929,8047970.484159722
1697587200,2023-10-18 00:00:00,USDT/USD,1.00032,1.00050,1.00001,1.00014,7730424.49425,7731506.753679195
1697500800,2023-10-17 00:00:00,USDT/USD,1.00041,1.00099,1.00018,1.00040,7968514.26114,7971701.6668444555
1697414400,2023-10-16 00:00:00,USDT/USD,1.00005,1.00058,0.99961,1.00048,21357033.64360,21367285.019748926
1697328000,2023-10-15 00:00:00,USDT/USD,0.99993,1.00010,0.99984,1.00002,5396894.86395,5397002.801847279
1697241600,2023-10-14 00:00:00,USDT/USD,0.99980,0.99998,0.99968,0.99993,3192692.34432,3192468.8558558975
1697155200,2023-10-13 00:00:00,USDT/USD,0.99969,0.99989,0.99906,0.99971,11064913.19046,11061704.365634767
1697068800,2023-10-12 00:00:00,USDT/USD,0.99984,1.00000,0.99922,0.99969,12588069.56055,12584167.25898623
1696982400,2023-10-11 00:00:00,USDT/USD,0.99998,1.00058,0.99962,0.99977,8283903.93484,8281998.636934987
